City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1401,San Juan Del Sur,NI,11.2529,-85.8705,81.93,62,0,25.84,clear sky
1402,Kulhudhuffushi,MV,6.6221,73.07,82.45,75,100,14.81,overcast clouds
1403,New Glasgow,CA,45.5834,-62.6486,30.2,80,100,16.11,overcast clouds
1404,Hamina,FI,60.5697,27.1979,37.4,87,0,8.05,clear sky
1405,De Aar,ZA,-30.6497,24.0123,53.4,70,0,18.39,clear sky
1406,Hanzhong,CN,33.0728,107.0303,61.59,61,0,1.54,clear sky
1407,Brigham City,US,41.5102,-112.0155,51.8,32,1,6.91,clear sky
1408,Sao Borja,BR,-28.6606,-56.0044,66.34,97,100,0.47,overcast clouds
1409,Warwick,US,41.7001,-71.4162,48.0,76,75,12.66,broken clouds
1410,Nago,JP,26.5881,127.9761,77.0,88,75,14.97,broken clouds
1411,Beitbridge,ZW,-22.2167,30.0,72.39,61,30,17.27,scattered clouds
1412,Verkhoyansk,RU,67.5447,133.385,8.01,84,100,2.77,overcast clouds
1413,Rivadavia,AR,-33.1905,-68.4608,64.4,55,0,2.3,clear sky
1414,Zitacuaro,MX,19.4372,-100.358,63.97,29,4,1.12,clear sky
1415,Podporozhye,RU,60.9112,34.1706,34.16,91,100,4.34,overcast clouds
1416,Aktau,KZ,43.65,51.2,37.4,81,0,11.18,clear sky
1417,Griffith,US,41.5284,-87.4237,55.99,88,90,13.8,heavy intensity rain
1418,Asahikawa,JP,43.7678,142.3703,37.4,65,0,3.44,clear sky
1419,Binabalian,PH,16.4202,119.9279,81.82,73,100,4.23,overcast clouds
1420,Bure,ET,10.7,37.0667,64.74,38,98,2.51,overcast clouds
1421,Tulu Bolo,ET,8.6667,38.2167,58.33,31,100,2.51,overcast clouds
1422,Moron,AR,-34.6534,-58.6198,66.99,89,70,1.01,broken clouds
1423,Svetlogorsk,BY,52.6333,29.7333,39.63,81,97,5.77,overcast clouds
1424,Tucurui,BR,-3.7661,-49.6725,71.74,96,99,3.36,overcast clouds
1425,Mae Sot,TH,16.7167,98.5667,77.0,73,96,0.98,overcast clouds
1426,Nakanojo,JP,36.5833,138.85,52.0,64,100,1.01,moderate rain
1427,Benito Juarez,MX,19.385,-99.165,82.4,21,20,9.22,few clouds
1428,Viareggio,IT,43.8735,10.2558,51.01,100,40,3.44,scattered clouds
1429,Digby,CA,44.6169,-65.7655,32.0,80,98,4.61,overcast clouds
1430,Jonuta,MX,18.0833,-92.1333,86.85,37,0,8.34,clear sky
1431,Massaguet,TD,12.4755,15.4365,78.8,14,5,18.41,dust
1432,Kondinskoye,RU,59.6481,67.41,8.13,97,50,7.52,scattered clouds
1433,Tazovskiy,RU,67.4667,78.7,-1.7,98,87,9.04,overcast clouds
1434,Anisoc,GQ,1.8658,10.7689,70.38,98,84,1.48,broken clouds
1435,Kashi,CN,39.4547,75.9797,55.4,30,75,4.47,dust
1436,Alibag,IN,18.6411,72.8792,82.4,57,4,3.04,smoke
1437,Freeport,US,40.6576,-73.5832,55.0,62,1,6.91,clear sky
1438,Ordynskoye,RU,54.3656,81.8994,32.65,96,100,10.11,overcast clouds
1439,Siniscola,IT,40.5719,9.6922,46.4,93,0,2.3,clear sky
1440,Punakha,BT,27.5837,89.8598,60.76,43,0,2.55,clear sky
1441,Waw,SS,7.7029,27.9953,78.8,51,19,3.91,few clouds
1442,Gua Musang,MY,4.8823,101.9644,77.07,89,34,0.6,scattered clouds
1443,Swan River,CA,52.1058,-101.2676,32.0,40,24,5.75,few clouds
1444,Mazyr,BY,52.0495,29.2456,39.42,77,97,6.44,overcast clouds
1445,Tumut,AU,-35.3,148.2167,62.6,67,40,4.61,scattered clouds
1446,Awjilah,LY,29.1081,21.2869,53.89,42,0,7.09,clear sky
1447,Carballo,ES,43.213,-8.691,50.0,100,6,4.61,clear sky
1448,Lahij,YE,13.1667,44.5833,69.51,54,19,2.28,few clouds
1449,Almunecar,ES,36.7339,-3.6907,61.0,83,1,1.5,clear sky
1450,Sarangani,PH,5.4033,125.4636,81.55,75,100,5.79,moderate rain
1451,Erdenet,MN,49.0333,104.0833,22.3,80,38,3.62,scattered clouds
1452,Sidhpura,IN,27.6333,78.8833,72.23,21,0,0.31,clear sky
1453,Copiapo,CL,-27.3667,-70.3333,57.2,82,90,11.5,overcast clouds
1454,Magomeni,TZ,-6.8,39.25,75.2,94,75,6.91,broken clouds
1455,Ekhabi,RU,53.5102,142.9671,25.29,78,11,13.2,few clouds
1456,Chase,CA,50.8165,-119.6857,57.2,33,100,8.05,overcast clouds
1457,Hwange,ZW,-18.3693,26.5019,67.15,72,100,2.89,overcast clouds
1458,Sangar,RU,63.9242,127.4739,18.09,91,100,3.24,light snow
1459,Kisangani,CD,0.5167,25.2,67.6,95,39,1.99,light rain
1460,Namtsy,RU,62.7161,129.6658,19.4,73,75,4.63,broken clouds
1461,Pangai,TO,-19.8,-174.35,86.0,79,20,9.22,light rain
1462,Matara,LK,5.9485,80.5353,76.91,80,100,2.75,overcast clouds
1463,Pauini,BR,-7.7136,-66.9764,73.98,97,100,2.08,overcast clouds
1464,Winneba,GH,5.3511,-0.6231,80.6,89,0,8.05,clear sky
1465,Chachapoyas,PE,-6.2317,-77.869,55.35,96,69,0.85,broken clouds
1466,Yuzhne,UA,46.6221,31.1013,37.4,100,100,2.24,overcast clouds
1467,Hongjiang,CN,27.11,109.9956,68.27,78,13,0.67,few clouds
1468,Odweyne,SO,9.4092,45.064,68.38,32,2,8.61,clear sky
1469,Karla,EE,59.3723,24.9275,41.0,81,0,8.05,clear sky
1470,Launceston,AU,-41.45,147.1667,64.99,59,70,14.97,broken clouds
1471,Broken Hill,AU,-31.95,141.4333,64.4,52,6,12.66,clear sky
1472,Puerto Cabello,VE,10.4731,-68.0125,76.42,86,100,13.2,overcast clouds
1473,Casper,US,42.8666,-106.3131,44.6,42,1,4.61,clear sky
1474,Dryden,CA,49.7833,-92.7503,32.0,37,1,5.75,clear sky
1475,Camalu,MX,30.85,-116.0667,65.57,45,0,7.49,clear sky
1476,Wainwright,CA,52.839,-110.8572,48.2,53,100,4.61,overcast clouds
1477,Kumluca,TR,36.3703,30.2869,50.68,64,5,5.19,clear sky
1478,Kipini,KE,-2.5257,40.5262,80.6,83,40,6.44,scattered clouds
1479,Patea,NZ,-39.7583,174.4833,69.01,69,89,11.99,overcast clouds
1480,Arkhipo-Osipovka,RU,44.37,38.52,44.33,84,100,11.45,light rain
1481,Prachuap Khiri Khan,TH,12.2167,99.75,86.0,74,20,2.3,few clouds
1482,Rincon,US,32.296,-81.2354,75.99,73,75,11.5,broken clouds
1483,Nuevo Progreso,MX,23.1667,-97.95,78.01,66,31,1.99,scattered clouds
1484,Mykolayivka,UA,47.5414,30.7561,42.67,74,46,6.64,scattered clouds
1485,Lodwar,KE,3.1191,35.5973,83.64,38,100,2.86,overcast clouds
1486,Umarkot,PK,25.3616,69.7362,76.78,40,6,11.97,clear sky
1487,Ploemeur,FR,47.7333,-3.4333,48.0,71,75,6.91,broken clouds
1488,Palanga,LT,55.9175,21.0686,39.2,93,20,8.05,few clouds
1489,Pakxan,LA,18.3778,103.6601,83.07,56,99,0.29,overcast clouds
1490,Tromso,NO,69.6496,18.957,35.6,93,75,11.5,snow
1491,Gandhidham,IN,23.0833,70.1333,79.05,33,5,6.24,clear sky
1492,Wenling,CN,28.3669,121.36,66.0,96,100,4.85,light rain
1493,Yerbogachen,RU,61.2767,108.0108,19.99,92,92,7.54,overcast clouds
1494,Inongo,CD,-1.95,18.2667,71.46,89,80,1.97,light rain
1495,Benguela,AO,-12.5763,13.4055,76.89,82,99,4.45,overcast clouds
1496,Amarante Do Maranhao,BR,-5.5667,-46.7422,71.46,97,100,3.09,overcast clouds
1497,Troitskoye,RU,52.9821,84.6757,33.8,99,100,6.98,overcast clouds
1498,Christchurch,NZ,-43.5333,172.6333,82.0,41,40,6.91,scattered clouds
1499,Esmeraldas,BR,-19.7625,-44.3139,78.8,65,0,2.3,clear sky
1500,Yashkul,RU,46.1711,45.3435,40.26,84,100,14.07,overcast clouds
1501,Ambanja,MG,-13.6833,48.45,72.9,91,100,2.66,overcast clouds
1502,Gweru,ZW,-19.45,29.8167,59.14,45,0,4.36,clear sky
1503,Petropavlovka,RU,50.6114,105.3196,25.45,63,11,3.47,few clouds
1504,Nova Prata,BR,-28.7839,-51.61,66.0,99,100,1.1,moderate rain
1505,Georgiyevka,KZ,43.0369,74.7114,48.2,93,75,8.95,moderate rain
1506,Sechura,PE,-5.5569,-80.8222,75.61,65,90,15.61,overcast clouds
1507,Gap,FR,44.6667,6.0,37.0,80,0,4.23,clear sky
1508,Luocheng,CN,29.3848,104.0286,65.59,56,0,0.81,clear sky
1509,Amapa,BR,1.0,-52.0,71.06,99,100,2.17,overcast clouds
1510,Dawlatabad,AF,36.4141,64.9053,61.39,84,100,10.47,overcast clouds
1511,Wynyard,AU,-41.0,145.7167,63.16,55,9,10.74,clear sky
1512,Nuuk,GL,64.1835,-51.7216,1.4,66,40,23.02,scattered clouds
1513,Chinhoyi,ZW,-17.3667,30.2,62.1,94,58,4.45,broken clouds
1514,Eunice,US,30.4944,-92.4176,75.2,83,90,10.36,overcast clouds
1515,Solnechnyy,RU,50.7214,136.6319,33.19,84,100,2.33,overcast clouds
1516,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,73.09,96,98,1.79,moderate rain
1517,Surabaya,ID,-7.2492,112.7508,78.8,89,20,3.44,few clouds
1518,Krasnyy Chikoy,RU,50.3643,108.7512,23.94,80,59,5.97,broken clouds
1519,Raga,SS,8.4596,25.678,76.91,18,49,7.4,scattered clouds
1520,Treinta Y Tres,UY,-33.2333,-54.3833,65.25,91,100,4.32,overcast clouds
1521,Unjha,IN,23.8,72.4,74.1,45,0,6.91,clear sky
1522,Singarayakonda,IN,15.25,80.0333,75.29,79,97,3.89,overcast clouds
1523,Conceicao Do Araguaia,BR,-8.2578,-49.2647,73.47,92,34,2.59,scattered clouds
1524,Kalevala,RU,65.2,31.1667,34.75,90,100,8.59,overcast clouds
1525,Tete,MZ,-16.1564,33.5867,78.8,73,75,8.05,broken clouds
1526,Irbeyskoye,RU,55.6428,95.4522,27.48,78,100,2.35,overcast clouds
1527,Mozarlandia,BR,-14.7447,-50.5706,74.82,67,100,1.66,overcast clouds
1528,Shinpokh,PK,34.3292,71.1782,66.2,77,40,4.61,haze
1529,Houston,US,29.7633,-95.3633,80.01,78,47,5.01,scattered clouds
1530,Bahia Blanca,AR,-38.7196,-62.2724,57.52,65,0,8.39,clear sky
1531,Manokwari,ID,-0.8667,134.0833,77.29,86,100,2.13,moderate rain
1532,Kashiwazaki,JP,37.3667,138.55,55.0,66,100,10.33,moderate rain
1533,Malanville,BJ,11.8685,3.3899,78.17,11,5,12.26,clear sky
1534,Male,MV,4.1748,73.5089,80.6,89,75,4.61,broken clouds
1535,Warrington,GB,53.3925,-2.5802,51.8,76,90,14.97,overcast clouds
1536,Talhar,PK,24.8833,68.8167,75.97,56,12,12.39,few clouds
1537,Kutum,SD,14.2,24.6667,62.55,21,28,16.49,scattered clouds
1538,Ankazobe,MG,-18.3167,47.1167,60.8,100,40,4.61,scattered clouds
1539,Bayan,CN,46.0833,127.4,45.37,77,24,16.91,few clouds
1540,Chernaya Kholunitsa,RU,58.8511,51.7154,14.47,96,34,3.78,scattered clouds
1541,Sibolga,ID,1.7427,98.7792,79.72,81,22,2.08,few clouds
1542,Peski,RU,55.2163,38.7626,28.4,93,100,6.71,overcast clouds
1543,Smithers,CA,54.7804,-127.1743,39.2,87,90,11.5,light rain
1544,Jizan,SA,17.3333,42.6667,78.8,73,0,3.98,clear sky
1545,Maldonado,UY,-34.6667,-54.9167,69.01,100,90,2.3,light rain
1546,Jiexiu,CN,37.0244,111.9125,54.79,19,90,10.78,overcast clouds
1547,Damghan,IR,36.1683,54.348,45.36,52,27,20.8,scattered clouds
1548,Pechenga,RU,69.5259,31.1703,35.6,87,90,12.66,overcast clouds
1549,Terrace,CA,54.5163,-128.6035,33.8,93,90,21.85,light rain and snow
1550,Kotovo,RU,50.3211,44.8012,32.4,96,100,9.35,overcast clouds
1551,Sheboygan,US,43.7333,-87.9334,41.0,81,90,4.61,overcast clouds
1552,Pimentel,PE,-6.8367,-79.9342,73.4,68,0,19.57,clear sky
1553,Fuxin,CN,42.0156,121.6589,52.47,42,87,11.34,overcast clouds
1554,Hagere Selam,ET,6.4833,38.5167,47.75,45,97,0.76,overcast clouds
1555,Ardabil,IR,38.2498,48.2933,29.16,87,100,4.54,light snow
1556,Yanliang,CN,34.6592,109.2292,62.01,76,0,4.47,clear sky
1557,Prata,BR,-19.3072,-48.9242,74.5,56,8,2.89,clear sky
1558,Chandbali,IN,20.7833,86.7667,76.44,78,0,6.06,clear sky
1559,Bermeo,ES,43.4209,-2.7215,45.0,93,0,2.3,clear sky
1560,Lom,BG,43.8139,23.2361,47.91,68,100,4.72,overcast clouds
1561,Tabon,PH,9.2388,117.9946,82.58,71,99,2.55,overcast clouds
1562,Alvaraes,BR,-3.2208,-64.8042,73.49,98,97,2.46,moderate rain
1563,Kloulklubed,PW,7.0419,134.2556,82.4,83,75,9.22,broken clouds
1564,Mawlaik,MM,23.6333,94.4167,74.73,22,95,0.87,overcast clouds
1565,Nelson Bay,AU,-32.7167,152.15,75.99,46,0,4.61,clear sky
1566,Keuruu,FI,62.2667,24.7,37.4,87,0,10.36,clear sky
1567,Biltine,TD,14.5333,20.9167,75.96,15,100,23.64,overcast clouds
1568,Whitehaven,GB,54.549,-3.5841,45.0,96,100,18.99,light rain
1569,Manono,CD,-7.3,27.4167,67.08,95,93,1.79,overcast clouds
1570,Voyvozh,RU,62.892,54.9635,13.8,97,59,4.74,broken clouds
1571,Manjacaze,MZ,-24.7117,33.8828,71.92,84,0,8.93,clear sky
1572,Manaus,BR,-3.1019,-60.025,78.8,94,0,2.3,clear sky
1573,Kalininsk,RU,51.5,44.4758,32.99,98,100,9.08,overcast clouds
1574,Vila Do Maio,CV,15.1333,-23.2167,68.0,73,20,26.46,few clouds
1575,Poya,NC,-21.35,165.15,88.09,56,13,6.82,few clouds
1576,Mahibadhoo,MV,3.7833,72.9667,80.62,78,98,10.98,overcast clouds
1577,Pingliang,CN,35.5392,106.6861,51.01,28,3,1.99,clear sky
1578,Faranah,GN,10.0404,-10.7434,77.49,67,9,9.01,clear sky
1579,Constantine,DZ,36.365,6.6147,46.4,76,0,2.3,clear sky
1580,Gamba,GA,-2.65,10.0,77.45,86,99,1.01,overcast clouds
1581,Lilongwe,MW,-13.9669,33.7873,63.48,93,72,1.3,broken clouds
1582,Prieska,ZA,-29.6641,22.7474,61.7,61,0,14.9,clear sky
1583,Coromandel,BR,-18.4733,-47.2003,70.5,62,73,1.21,broken clouds
1584,Gubden,RU,42.5681,47.5658,50.0,61,99,13.42,overcast clouds
1585,Bac Lieu,VN,9.285,105.7244,83.25,71,26,11.77,scattered clouds
1586,Surab,PK,28.4914,66.2585,61.81,29,16,4.72,few clouds
1587,Atbasar,KZ,51.8,68.3333,26.62,95,99,4.56,overcast clouds
1588,Mpika,ZM,-11.8343,31.4529,58.71,96,90,1.54,overcast clouds
1589,Manoel Urbano,BR,-8.8389,-69.2597,74.79,89,100,1.74,overcast clouds
1590,Weiser,US,44.251,-116.9693,64.4,27,1,4.61,clear sky
1591,Feltre,IT,46.0235,11.907,46.99,87,100,0.47,overcast clouds
1592,Kyabe,TD,9.4515,18.9449,80.91,56,54,3.47,light rain
1593,Dalby,AU,-27.1833,151.2667,77.0,36,95,3.44,overcast clouds
1594,Gasa,PS,31.5,34.4667,55.99,100,59,4.14,broken clouds
1595,Alenquer,BR,-1.9417,-54.7383,75.2,100,0,4.61,clear sky
1596,Romanovka,RU,51.7443,42.7527,32.31,98,100,8.79,light snow
1597,Anloga,GH,5.7947,0.8973,80.58,82,34,12.3,scattered clouds
1598,Lara,AU,-38.0167,144.4,64.4,63,75,13.8,broken clouds
1599,Kholodnyy,RU,62.7167,147.95,-4.04,87,100,1.57,overcast clouds
1600,Kununurra,AU,-15.7667,128.7333,87.8,62,40,5.75,scattered clouds
1601,Mezhdurechensk,RU,53.6942,88.0603,30.49,97,100,2.82,light snow
1602,Midyat,TR,37.4247,41.3393,33.8,75,0,8.05,clear sky
1603,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,68.61,90,100,4.88,overcast clouds
1604,Takaka,NZ,-40.85,172.8,66.0,88,100,8.99,overcast clouds
1605,Koflach,AT,47.0667,15.0833,46.99,81,90,3.44,overcast clouds
1606,Kargat,RU,55.1956,80.2811,25.03,97,100,6.33,light snow
1607,Kropotkin,RU,45.4375,40.5756,41.0,77,99,15.66,light rain
1608,Erie,US,42.7667,-78.6664,51.01,83,74,3.42,broken clouds
1609,Muromtsevo,RU,56.3724,75.2418,27.12,97,100,2.66,light snow
1610,Diamantino,BR,-14.4086,-56.4461,75.76,77,53,3.91,broken clouds
1611,Adwa,ET,14.1646,38.8955,58.6,57,92,7.07,overcast clouds
1612,Ramsar,IR,36.9226,50.6426,46.4,93,90,2.3,overcast clouds
1613,Joshimath,IN,30.5667,79.5667,50.86,38,47,7.47,scattered clouds
1614,Aosta,IT,45.7667,7.4167,39.99,75,21,1.01,few clouds
1615,Santo Tomas,PH,14.1079,121.1414,87.01,62,20,3.44,few clouds
1616,Waverly,US,42.7392,-84.6208,55.4,67,90,8.05,overcast clouds
1617,Mizdah,LY,31.4451,12.9801,55.83,35,93,4.36,overcast clouds
1618,Encarnacion,PY,-27.3333,-55.9,67.26,98,100,5.32,overcast clouds
1619,Vigrestad,NO,58.5667,5.7,39.99,94,100,9.8,overcast clouds
1620,La Libertad,EC,-2.2333,-80.9,75.38,81,52,5.01,broken clouds
1621,Villeneuve-Sur-Lot,FR,44.5,0.6667,42.01,93,0,3.44,clear sky
1622,Capao Bonito,BR,-24.0058,-48.3494,64.49,93,100,1.63,light rain
1623,Wairoa,NZ,-39.0333,177.3667,75.99,52,100,4.0,overcast clouds
1624,Lingao,CN,19.9103,109.6859,76.35,84,48,1.54,scattered clouds
1625,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,75.69,72,46,3.65,scattered clouds
1626,Nazas,MX,25.2333,-104.1333,81.88,4,100,19.44,overcast clouds
1627,Tabory,RU,58.5198,64.5495,21.96,89,60,7.16,broken clouds
1628,Praxedis Guerrero,MX,31.3667,-106.0167,62.6,22,20,14.97,few clouds
1629,Sosnovo-Ozerskoye,RU,52.5249,111.5418,19.22,80,10,7.0,clear sky
1630,Carlos Chagas,BR,-17.7031,-40.7664,71.24,72,4,4.21,clear sky
1631,Opotiki,NZ,-38.0833,177.2833,69.01,76,99,4.0,overcast clouds
1632,Otavi,NA,-19.65,17.3333,65.61,51,41,3.09,scattered clouds
1633,San Antonio,US,29.4241,-98.4936,87.8,39,1,7.63,clear sky
1634,Black River,JM,18.0264,-77.8487,80.6,74,20,9.22,few clouds
1635,Moerai,PF,-22.4333,-151.3333,81.43,72,0,19.3,clear sky
1636,Lookan,PH,5.037,120.1027,82.35,77,100,8.03,overcast clouds
1637,Bom Jardim,BR,-7.7958,-35.5872,71.47,93,78,2.77,broken clouds
1638,Calvinia,ZA,-31.4707,19.776,58.87,54,3,7.47,clear sky
1639,Gayeri,BF,12.6497,0.4931,79.59,11,3,11.39,clear sky
1640,Norilsk,RU,69.3535,88.2027,-0.42,99,97,0.45,overcast clouds
1641,Uyuni,BO,-20.4597,-66.825,55.0,53,64,8.01,broken clouds
1642,Russellville,US,35.2784,-93.1338,75.2,53,1,4.61,clear sky
1643,Parkhill,CA,43.1501,-81.6831,48.99,89,58,6.51,broken clouds
1644,Santa Cruz Do Capibaribe,BR,-7.9575,-36.2047,70.07,94,62,3.31,broken clouds
1645,Quilpue,CL,-33.045,-71.4494,59.0,77,0,4.61,clear sky
1646,Senador Jose Porfirio,BR,-2.5908,-51.9542,74.1,94,92,3.24,overcast clouds
1647,Serenje,ZM,-13.2325,30.2352,59.2,97,99,1.12,overcast clouds
1648,Abu Samrah,SY,35.3029,37.1841,40.77,70,0,2.89,clear sky
1649,Dalaba,GN,10.7,-12.25,65.28,64,3,3.36,clear sky
1650,Bethanien,NA,-26.502,17.1583,66.04,39,0,4.05,clear sky
1651,Bossangoa,CF,6.4926,17.4552,76.26,66,43,2.26,scattered clouds
1652,Porto De Moz,BR,-1.7483,-52.2383,73.2,96,48,3.18,scattered clouds
1653,Mankono,CI,8.0586,-6.1897,77.31,76,17,6.82,few clouds
1654,Velsk,RU,61.0701,42.0983,30.67,88,100,5.21,overcast clouds
1655,Nan,TH,18.8333,100.6667,73.4,94,20,2.3,few clouds
1656,Portadown,GB,54.4241,-6.4412,51.01,87,90,14.97,light rain
1657,San Juan De Los Lagos,MX,21.25,-102.3,86.0,5,75,5.75,broken clouds
1658,Satun,TH,6.8333,100.0,78.8,100,20,2.51,few clouds
1659,Pangody,RU,65.85,74.4859,-13.56,99,55,6.33,broken clouds
1660,Saint-Denis,FR,48.9167,2.3333,48.99,76,0,1.14,clear sky
1661,Nanchang,CN,28.6833,115.8833,66.16,78,32,1.25,scattered clouds
1662,Veinticinco De Mayo,AR,-35.4323,-60.1727,60.01,63,100,8.01,overcast clouds
1663,Aksu,CN,41.1231,80.2644,53.85,45,100,3.51,overcast clouds
1664,Koslan,RU,63.4564,48.8989,15.51,97,55,3.22,broken clouds
1665,Novonikolayevskiy,RU,50.9738,42.3649,35.01,86,100,8.23,overcast clouds
1666,Matongo,TZ,-2.3833,34.0833,63.86,88,100,2.71,overcast clouds
1667,Tual,ID,-5.6667,132.75,80.11,84,100,12.44,overcast clouds
1668,Acari,PE,-15.4311,-74.6158,74.12,70,5,4.27,clear sky
1669,Takoradi,GH,4.8845,-1.7554,78.35,86,8,5.06,clear sky
1670,Baghdad,IQ,33.3406,44.4009,44.6,42,0,9.22,clear sky
1671,Jishou,CN,28.3167,109.7167,65.37,79,0,1.01,clear sky
1672,Teguldet,RU,57.3064,88.1667,28.11,97,100,4.81,snow
1673,Mporokoso,ZM,-9.3727,30.125,60.24,96,100,1.59,light rain
1674,Apiai,BR,-24.5094,-48.8425,63.72,95,100,1.7,overcast clouds
1675,Kalianget,ID,-7.05,113.9333,82.67,73,15,2.8,few clouds
1676,Yangjiang,CN,21.85,111.9667,76.48,80,67,4.76,broken clouds
1677,Boke,GN,10.9409,-14.2967,71.06,87,61,1.54,broken clouds
1678,Bratsk,RU,56.1325,101.6142,21.2,79,100,4.47,overcast clouds
1679,Najran,SA,17.4924,44.1277,66.2,20,0,4.61,clear sky
1680,Madimba,TZ,-10.4,40.3333,75.65,89,100,6.49,overcast clouds
1681,Zhongshu,CN,24.5167,103.7667,62.55,52,4,3.27,clear sky
1682,Kirovsk,UA,48.6375,38.6428,37.58,96,100,7.07,moderate rain
1683,Pouembout,NC,-21.1333,164.9,89.28,54,23,6.98,few clouds
1684,Mananjary,MG,-21.2167,48.3333,73.94,91,2,4.47,clear sky
1685,Makat,KZ,47.6469,53.3463,29.32,88,95,10.98,overcast clouds
1686,Svetlaya,RU,46.5389,138.3297,37.69,81,40,7.11,scattered clouds
1687,El Calvario,GT,14.1167,-89.9167,66.52,77,7,4.65,clear sky
1688,Tabou,CI,4.423,-7.3528,77.54,86,42,4.0,light rain
1689,Zarubino,RU,42.63,131.0922,37.36,96,100,17.56,moderate rain
1690,Uvarovka,RU,55.5278,35.6061,31.3,97,100,1.88,overcast clouds
1691,Shaowu,CN,27.3409,117.4831,68.5,92,100,2.42,overcast clouds
1692,Bichena,ET,10.45,38.2,57.04,41,100,2.21,light rain
1693,Hyeres,FR,43.1167,6.1167,53.01,87,0,3.44,clear sky
1694,Schlitz,DE,50.6742,9.561,36.0,92,100,4.74,overcast clouds
1695,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,74.07,98,100,2.86,overcast clouds
1696,Passage West,IE,51.8739,-8.3444,50.0,93,75,24.16,broken clouds
1697,Tynda,RU,55.1667,124.7167,27.57,90,100,5.68,overcast clouds
1698,Selma,US,36.5708,-119.6121,75.2,27,1,4.61,clear sky
1699,Soe,ID,-9.8607,124.284,76.17,73,95,4.47,overcast clouds
1700,Araouane,ML,18.9048,-3.5265,74.14,6,0,11.36,clear sky
1701,Devils Lake,US,48.1128,-98.8651,35.6,35,75,14.97,broken clouds
1702,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,63.0,95,100,3.0,overcast clouds
1703,Bonfim,BR,3.0833,-59.95,81.91,57,28,8.55,scattered clouds
1704,Te Karaka,NZ,-38.4654,177.8679,73.35,39,98,5.7,overcast clouds
1705,Saurimo,AO,-9.6608,20.3916,63.14,95,42,2.24,light rain
1706,Russell,US,32.3502,-85.1999,80.6,65,1,5.44,clear sky
1707,West Odessa,US,31.8424,-102.4988,78.01,8,1,4.61,clear sky
1708,Ayagoz,KZ,47.9714,80.4392,35.87,99,100,2.08,light rain
1709,Santa Rosa,PH,14.3122,121.1114,87.01,62,20,3.44,few clouds
1710,Reguengos De Monsaraz,PT,38.4253,-7.5349,59.0,55,0,5.75,clear sky
1711,Szczytno,PL,53.5626,20.9875,39.2,100,0,8.05,clear sky
1712,Gazojak,TM,41.1875,61.4036,51.57,51,100,9.91,overcast clouds
1713,Lucapa,AO,-8.4192,20.7447,64.31,96,100,0.22,overcast clouds
1714,Machilipatnam,IN,16.1667,81.1333,78.8,94,40,2.37,mist
1715,Lenger,KZ,42.183,69.8839,53.6,94,90,11.18,light rain
1716,Urucara,BR,-2.5364,-57.76,74.21,94,93,1.95,overcast clouds
1717,North Myrtle Beach,US,33.816,-78.68,70.0,88,40,12.66,scattered clouds
1718,Katangli,RU,51.7102,143.2326,23.79,89,69,10.31,broken clouds
1719,Castrillon,ES,43.3979,-6.7922,44.6,87,0,3.44,clear sky
1720,Orlik,RU,52.5178,99.825,5.29,87,53,2.26,broken clouds
1721,Miandrivazo,MG,-19.5167,45.4667,72.28,87,0,0.85,clear sky
1722,Bolotnoye,RU,55.6717,84.3981,31.59,97,100,12.46,light snow
1723,Kargasok,RU,59.0556,80.8572,29.39,97,100,6.22,overcast clouds
1724,San Carlos,VE,9.6612,-68.5827,78.93,65,99,4.59,overcast clouds
1725,Vilhena,BR,-12.7406,-60.1458,73.02,76,94,2.39,overcast clouds
1726,Linhai,CN,28.85,121.1167,66.99,87,100,1.25,overcast clouds
1727,Chumphon,TH,10.3333,98.8333,84.99,94,40,2.3,scattered clouds
1728,Makarov,RU,48.6333,142.8,30.04,93,100,6.38,overcast clouds
1729,Mandera,KE,3.9366,41.867,79.83,63,100,13.67,overcast clouds
1730,Farah,AF,32.5,62.5,73.06,18,0,6.8,clear sky
1731,Hauterive,FR,46.0901,3.4459,33.8,75,0,2.71,clear sky
1732,Grootfontein,NA,-19.5667,18.1167,57.2,94,10,2.3,clear sky
1733,Mponela,MW,-13.5319,33.7401,60.8,95,68,0.36,broken clouds
1734,Khash,IR,28.2211,61.2158,63.19,28,52,5.32,broken clouds
1735,Nguruka,TZ,-5.1092,31.0419,62.37,96,92,1.97,overcast clouds
1736,Cairns,AU,-16.9167,145.7667,82.99,78,90,12.66,overcast clouds
1737,Moletai,LT,55.2333,25.4167,44.6,76,75,11.5,broken clouds
1738,Darnah,LY,32.767,22.6367,54.88,76,4,10.11,clear sky
1739,Nishihara,JP,26.1842,127.7558,77.0,88,75,14.97,broken clouds
1740,Vertientes,CU,21.2594,-78.1464,77.0,78,20,19.57,few clouds
1741,San Carlos De Bariloche,AR,-41.1456,-71.3082,55.4,35,0,5.75,clear sky
1742,Krasnoarmeysk,RU,51.0239,45.6969,36.0,74,100,6.49,light snow
